timestamp,machine_id,production_line,temperature_C,vibration_mm_s,pressure_bar,status,fault_type
2024-01-07 02:25:00,MACH-003,Line-A,97.67,1.827,89.23,Warning,Sensor Error
2024-01-07 02:30:00,MACH-001,Line-C,110.35,1.946,83.98,Fault,
2024-01-07 02:35:00,MACH-002,Line-B,104.2,1.381,98.9,Warning,
2024-01-07 02:40:00,MACH-003,Line-C,71.07,0.176,98.36,Running,
2024-01-07 02:45:00,MACH-001,Line-C,111.28,1.787,92.52,Fault,Overheating
2024-01-07 02:50:00,MACH-001,Line-A,79.0,0.302,105.51,Running,
2024-01-07 02:55:00,MACH-002,Line-B,101.77,1.665,91.91,Warning,
2024-01-07 03:00:00,MACH-005,Line-B,106.14,2.05,119.64,Warning,Vibration Spike
2024-01-07 03:05:00,MACH-002,Line-C,86.03,2.052,103.61,Warning,
2024-01-07 03:10:00,MACH-004,Line-A,72.31,0.174,99.5,Running,
2024-01-07 03:15:00,MACH-004,Line-A,77.2,0.332,93.22,Running,
2024-01-07 03:20:00,MACH-005,Line-A,101.98,1.69,89.75,Warning,Overheating
2024-01-07 03:25:00,MACH-002,Line-B,78.85,0.935,95.55,Running,
2024-01-07 03:30:00,MACH-003,Line-C,96.98,1.948,99.38,Idle,
2024-01-07 03:35:00,MACH-004,Line-A,98.27,1.942,120.61,Warning,
2024-01-07 03:40:00,MACH-001,Line-A,81.69,0.305,108.17,Running,
2024-01-07 03:45:00,MACH-003,Line-A,93.47,1.347,102.34,Warning,
2024-01-07 03:50:00,MACH-004,Line-C,83.87,0.296,105.68,Running,
2024-01-07 03:55:00,MACH-002,Line-A,65.8,0.433,87.05,Running,
2024-01-07 04:00:00,MACH-003,Line-B,113.85,1.739,99.26,Idle,
2024-01-07 04:05:00,MACH-001,Line-B,61.94,1.056,85.89,Running,
2024-01-07 04:10:00,MACH-003,Line-B,78.13,0.066,98.71,Running,
2024-01-07 04:15:00,MACH-002,Line-A,107.76,1.047,108.27,Idle,
2024-01-07 04:20:00,MACH-001,Line-C,74.86,0.307,94.3,Running,
2024-01-07 04:25:00,MACH-004,Line-C,61.97,0.072,120.14,Running,
2024-01-07 04:30:00,MACH-005,Line-A,69.78,0.708,97.25,Running,
2024-01-07 04:35:00,MACH-004,Line-B,101.49,2.11,99.94,Idle,
2024-01-07 04:40:00,MACH-003,Line-B,81.53,1.726,104.71,Fault,
2024-01-07 04:45:00,MACH-003,Line-B,78.25,0.331,98.06,Running,
2024-01-07 04:50:00,MACH-004,Line-C,81.87,0.121,92.46,Running,
2024-01-07 04:55:00,MACH-001,Line-C,77.5,0.548,95.6,Running,
2024-01-07 05:00:00,MACH-001,Line-C,105.59,2.103,91.06,Fault,
2024-01-07 05:05:00,MACH-004,Line-B,87.96,1.953,86.06,Fault,
2024-01-07 05:10:00,MACH-002,Line-A,76.7,0.125,114.82,Running,
2024-01-07 05:15:00,MACH-003,Line-C,105.38,2.162,92.14,Warning,
2024-01-07 05:20:00,MACH-004,Line-C,87.97,0.306,92.12,Running,
2024-01-07 05:25:00,MACH-003,Line-B,74.7,0.782,84.87,Running,
2024-01-07 05:30:00,MACH-002,Line-B,81.7,0.318,105.74,Running,
2024-01-07 05:35:00,MACH-005,Line-C,95.45,1.581,94.69,Idle,
2024-01-07 05:40:00,MACH-004,Line-A,67.51,0.397,92.55,Running,
2024-01-07 05:45:00,MACH-005,Line-C,89.66,2.077,96.3,Warning,Low Pressure
2024-01-07 05:50:00,MACH-002,Line-C,86.47,1.765,114.57,Warning,
2024-01-07 05:55:00,MACH-001,Line-C,103.42,1.535,95.36,Idle,
2024-01-07 06:00:00,MACH-003,Line-C,100.12,1.736,108.94,Fault,Low Pressure
2024-01-07 06:05:00,MACH-005,Line-A,79.75,0.963,102.73,Running,
2024-01-07 06:10:00,MACH-005,Line-B,94.8,1.641,86.46,Warning,Overheating
2024-01-07 06:15:00,MACH-002,Line-A,78.24,0.378,94.21,Running,
2024-01-07 06:20:00,MACH-005,Line-A,72.85,-0.038,94.4,Running,
2024-01-07 06:25:00,MACH-003,Line-C,79.31,0.887,94.42,Running,
2024-01-07 06:30:00,MACH-005,Line-B,89.04,0.941,103.97,Running,
2024-01-07 06:35:00,MACH-002,Line-A,78.08,1.012,109.02,Running,
2024-01-07 06:40:00,MACH-004,Line-A,73.32,0.504,122.64,Running,
2024-01-07 06:45:00,MACH-002,Line-C,104.03,1.248,110.13,Idle,
2024-01-07 06:50:00,MACH-004,Line-C,75.49,0.539,105.61,Running,
2024-01-07 06:55:00,MACH-001,Line-B,84.33,1.445,95.2,Running,
2024-01-07 07:00:00,MACH-005,Line-C,104.71,1.811,99.86,Fault,
2024-01-07 07:05:00,MACH-001,Line-A,99.07,1.296,98.09,Fault,Overheating
2024-01-07 07:10:00,MACH-003,Line-C,76.57,0.456,102.69,Running,
2024-01-07 07:15:00,MACH-002,Line-A,77.55,0.47,106.59,Running,
2024-01-07 07:20:00,MACH-003,Line-C,88.67,1.72,99.65,Idle,
2024-01-07 07:25:00,MACH-004,Line-C,65.64,0.5,106.64,Running,
2024-01-07 07:30:00,MACH-003,Line-C,83.2,1.543,93.29,Warning,Vibration Spike
2024-01-07 07:35:00,MACH-004,Line-B,108.17,1.359,107.64,Warning,
2024-01-07 07:40:00,MACH-005,Line-C,68.38,0.302,91.17,Running,
2024-01-07 07:45:00,MACH-001,Line-B,91.83,2.381,83.88,Warning,Low Pressure
2024-01-07 07:50:00,MACH-005,Line-B,81.98,1.427,111.7,Warning,Sensor Error
2024-01-07 07:55:00,MACH-001,Line-A,71.98,0.613,107.98,Running,
2024-01-07 08:00:00,MACH-003,Line-A,85.5,0.693,87.94,Running,
2024-01-07 08:05:00,MACH-001,Line-A,85.02,0.32,85.29,Running,
2024-01-07 08:10:00,MACH-004,Line-C,103.26,1.571,89.79,Fault,
2024-01-07 08:15:00,MACH-002,Line-C,82.15,0.058,94.07,Running,
2024-01-07 08:20:00,MACH-001,Line-A,91.46,1.508,102.58,Fault,
2024-01-07 08:25:00,MACH-004,Line-A,90.1,2.113,99.36,Warning,Overheating
2024-01-07 08:30:00,MACH-004,Line-A,66.4,0.261,100.18,Running,
2024-01-07 08:35:00,MACH-005,Line-B,76.65,0.709,95.69,Running,
2024-01-07 08:40:00,MACH-001,Line-B,106.16,1.905,104.05,Fault,
2024-01-07 08:45:00,MACH-003,Line-A,76.51,0.387,108.4,Running,
2024-01-07 08:50:00,MACH-005,Line-B,72.52,0.504,91.38,Running,
2024-01-07 08:55:00,MACH-001,Line-A,96.94,0.629,98.22,Running,
2024-01-07 09:00:00,MACH-001,Line-A,91.35,1.229,110.34,Running,
2024-01-07 09:05:00,MACH-002,Line-B,65.18,0.734,120.11,Running,
2024-01-07 09:10:00,MACH-005,Line-A,89.74,0.257,98.93,Running,
2024-01-07 09:15:00,MACH-001,Line-C,89.0,0.739,104.06,Running,
2024-01-07 09:20:00,MACH-004,Line-B,69.23,-0.147,95.62,Running,
2024-01-07 09:25:00,MACH-002,Line-C,92.98,1.509,88.74,Fault,
2024-01-07 09:30:00,MACH-005,Line-C,64.61,0.293,108.72,Running,
2024-01-07 09:35:00,MACH-004,Line-C,73.96,0.929,109.3,Running,
2024-01-07 09:40:00,MACH-001,Line-A,59.84,0.281,91.22,Running,
2024-01-07 09:45:00,MACH-001,Line-A,64.01,0.604,99.38,Running,
2024-01-07 09:50:00,MACH-002,Line-C,96.43,1.93,103.43,Warning,
2024-01-07 09:55:00,MACH-005,Line-B,85.33,0.517,91.37,Running,
2024-01-07 10:00:00,MACH-002,Line-C,99.82,1.692,82.21,Fault,Vibration Spike
2024-01-07 10:05:00,MACH-005,Line-B,91.43,0.536,93.66,Running,
2024-01-07 10:10:00,MACH-004,Line-B,67.33,-0.18,95.9,Running,
2024-01-07 10:15:00,MACH-001,Line-B,93.27,1.842,101.17,Idle,
2024-01-07 10:20:00,MACH-002,Line-C,86.59,0.579,92.49,Running,
2024-01-07 10:25:00,MACH-001,Line-C,76.84,0.344,102.38,Running,
2024-01-07 10:30:00,MACH-004,Line-C,101.03,1.878,111.82,Fault,
2024-01-07 10:35:00,MACH-004,Line-C,81.67,0.417,109.77,Running,
2024-01-07 10:40:00,MACH-003,Line-A,86.48,1.813,93.96,Fault,
2024-01-07 10:45:00,MACH-002,Line-B,64.53,0.576,100.88,Running,
2024-01-07 10:50:00,MACH-002,Line-B,68.71,0.452,111.48,Running,
2024-01-07 10:55:00,MACH-004,Line-C,86.66,1.905,118.31,Warning,Vibration Spike
2024-01-07 11:00:00,MACH-003,Line-B,97.57,1.978,89.8,Warning,Motor Fault
2024-01-07 11:05:00,MACH-001,Line-C,65.51,0.76,120.04,Running,
2024-01-07 11:10:00,MACH-004,Line-A,89.06,2.414,100.62,Idle,
2024-01-07 11:15:00,MACH-002,Line-A,81.94,0.337,109.59,Running,
2024-01-07 11:20:00,MACH-004,Line-A,116.47,1.906,104.49,Warning,
2024-01-07 11:25:00,MACH-005,Line-B,71.68,0.89,97.48,Running,
2024-01-07 11:30:00,MACH-002,Line-A,96.44,1.816,96.47,Warning,Vibration Spike
2024-01-07 11:35:00,MACH-005,Line-A,89.0,1.816,82.73,Fault,Low Pressure
2024-01-07 11:40:00,MACH-003,Line-C,90.24,2.099,92.57,Idle,
2024-01-07 11:45:00,MACH-004,Line-B,83.1,0.467,101.24,Running,
2024-01-07 11:50:00,MACH-003,Line-C,90.15,2.113,89.7,Idle,
2024-01-07 11:55:00,MACH-004,Line-C,61.27,0.455,112.01,Running,
2024-01-07 12:00:00,MACH-001,Line-B,90.62,0.421,97.02,Running,
2024-01-07 12:05:00,MACH-001,Line-B,71.28,0.091,92.77,Running,
2024-01-07 12:10:00,MACH-003,Line-B,74.81,0.303,113.7,Running,
2024-01-07 12:15:00,MACH-005,Line-B,91.8,2.099,119.57,Warning,
2024-01-07 12:20:00,MACH-003,Line-C,72.81,2.276,98.94,Warning,
2024-01-07 12:25:00,MACH-003,Line-B,97.16,1.498,104.47,Fault,Vibration Spike
2024-01-07 12:30:00,MACH-003,Line-A,84.23,0.433,95.58,Running,
2024-01-07 12:35:00,MACH-005,Line-B,66.76,0.184,89.63,Running,
2024-01-07 12:40:00,MACH-004,Line-C,81.14,0.599,93.29,Running,
2024-01-07 12:45:00,MACH-001,Line-B,76.6,0.47,100.07,Running,
2024-01-07 12:50:00,MACH-001,Line-C,74.93,0.779,95.89,Running,
2024-01-07 12:55:00,MACH-005,Line-A,90.49,0.954,95.47,Running,
2024-01-07 13:00:00,MACH-002,Line-A,100.78,1.678,122.77,Warning,
2024-01-07 13:05:00,MACH-004,Line-B,98.73,1.933,99.06,Warning,
2024-01-07 13:10:00,MACH-003,Line-A,98.97,2.084,112.85,Fault,Sensor Error
2024-01-07 13:15:00,MACH-002,Line-B,64.84,0.751,109.57,Running,
2024-01-07 13:20:00,MACH-003,Line-B,69.63,1.156,93.82,Running,
2024-01-07 13:25:00,MACH-001,Line-C,76.23,0.045,97.44,Running,
2024-01-07 13:30:00,MACH-003,Line-C,87.49,1.938,98.0,Warning,
2024-01-07 13:35:00,MACH-001,Line-B,96.01,1.815,86.19,Warning,Vibration Spike
2024-01-07 13:40:00,MACH-002,Line-A,87.22,2.099,116.58,Fault,
2024-01-07 13:45:00,MACH-004,Line-C,65.35,0.473,100.63,Running,
2024-01-07 13:50:00,MACH-004,Line-C,80.47,0.621,104.74,Running,
2024-01-07 13:55:00,MACH-001,Line-A,74.67,0.079,93.88,Running,
2024-01-07 14:00:00,MACH-001,Line-C,86.75,1.618,96.79,Idle,
2024-01-07 14:05:00,MACH-002,Line-C,82.83,2.217,116.05,Fault,
2024-01-07 14:10:00,MACH-002,Line-C,66.17,0.155,116.68,Running,
2024-01-07 14:15:00,MACH-002,Line-A,69.38,0.658,102.36,Running,
2024-01-07 14:20:00,MACH-005,Line-B,75.07,0.64,111.73,Running,
2024-01-07 14:25:00,MACH-001,Line-A,76.47,0.394,110.94,Running,
2024-01-07 14:30:00,MACH-002,Line-B,100.27,1.392,108.79,Fault,Sensor Error
2024-01-07 14:35:00,MACH-002,Line-C,86.43,1.964,100.75,Idle,
2024-01-07 14:40:00,MACH-002,Line-B,62.62,0.466,103.51,Running,
2024-01-07 14:45:00,MACH-001,Line-B,103.71,1.638,105.94,Fault,
2024-01-07 14:50:00,MACH-001,Line-B,96.76,1.643,98.95,Warning,
2024-01-07 14:55:00,MACH-001,Line-C,98.96,2.225,103.08,Fault,Sensor Error
2024-01-07 15:00:00,MACH-005,Line-B,101.27,1.647,113.26,Warning,Overheating
2024-01-07 15:05:00,MACH-003,Line-C,87.71,0.78,98.92,Running,
2024-01-07 15:10:00,MACH-002,Line-A,82.99,0.29,93.83,Running,
2024-01-07 15:15:00,MACH-003,Line-C,94.59,1.747,91.07,Idle,
2024-01-07 15:20:00,MACH-002,Line-C,77.56,0.071,103.33,Running,
2024-01-07 15:25:00,MACH-004,Line-C,93.61,1.651,96.11,Warning,
2024-01-07 15:30:00,MACH-005,Line-B,90.84,1.775,88.81,Idle,
2024-01-07 15:35:00,MACH-005,Line-C,112.82,1.867,101.01,Fault,
2024-01-07 15:40:00,MACH-002,Line-A,78.11,0.581,110.42,Running,
2024-01-07 15:45:00,MACH-002,Line-B,71.35,0.65,96.36,Running,
2024-01-07 15:50:00,MACH-004,Line-B,80.62,0.586,116.19,Running,
2024-01-07 15:55:00,MACH-003,Line-C,98.1,2.034,95.93,Fault,Overheating
2024-01-07 16:00:00,MACH-004,Line-B,105.42,1.773,102.37,Warning,Low Pressure
2024-01-07 16:05:00,MACH-003,Line-C,80.8,0.554,105.67,Running,
2024-01-07 16:10:00,MACH-002,Line-A,65.2,0.292,96.7,Running,
2024-01-07 16:15:00,MACH-001,Line-A,70.29,0.559,87.19,Running,
2024-01-07 16:20:00,MACH-003,Line-A,66.7,-0.188,98.33,Running,
2024-01-07 16:25:00,MACH-002,Line-C,85.29,1.518,99.95,Fault,
2024-01-07 16:30:00,MACH-002,Line-A,64.6,0.658,109.12,Running,
2024-01-07 16:35:00,MACH-005,Line-A,67.61,0.784,106.96,Running,
2024-01-07 16:40:00,MACH-005,Line-B,109.7,1.879,95.34,Fault,
2024-01-07 16:45:00,MACH-003,Line-B,89.54,0.622,95.79,Running,
2024-01-07 16:50:00,MACH-001,Line-C,95.52,2.162,93.38,Fault,
2024-01-07 16:55:00,MACH-001,Line-B,90.55,1.188,88.32,Fault,Vibration Spike
2024-01-07 17:00:00,MACH-001,Line-A,71.73,0.698,91.38,Running,
2024-01-07 17:05:00,MACH-002,Line-A,106.73,2.193,93.23,Fault,
2024-01-07 17:10:00,MACH-002,Line-A,98.53,1.437,85.37,Warning,Vibration Spike
2024-01-07 17:15:00,MACH-003,Line-C,65.32,0.885,95.82,Running,
2024-01-07 17:20:00,MACH-001,Line-C,101.0,1.722,102.6,Fault,
2024-01-07 17:25:00,MACH-002,Line-A,95.56,1.599,109.21,Idle,
2024-01-07 17:30:00,MACH-001,Line-B,88.77,0.586,104.54,Running,
2024-01-07 17:35:00,MACH-001,Line-C,105.33,2.284,105.48,Fault,
2024-01-07 17:40:00,MACH-002,Line-B,91.23,1.754,110.2,Warning,
2024-01-07 17:45:00,MACH-003,Line-A,82.47,0.129,118.65,Running,
2024-01-07 17:50:00,MACH-002,Line-C,70.12,0.386,99.67,Running,
2024-01-07 17:55:00,MACH-005,Line-C,58.25,0.552,99.9,Running,
2024-01-07 18:00:00,MACH-002,Line-B,78.69,0.572,101.26,Running,
2024-01-07 18:05:00,MACH-005,Line-A,97.17,2.62,77.52,Idle,
2024-01-07 18:10:00,MACH-005,Line-A,88.58,1.433,120.94,Warning,
2024-01-07 18:15:00,MACH-004,Line-A,103.72,1.774,90.64,Idle,
2024-01-07 18:20:00,MACH-004,Line-A,92.51,2.071,80.88,Idle,
2024-01-07 18:25:00,MACH-005,Line-A,69.88,0.343,111.34,Running,
2024-01-07 18:30:00,MACH-001,Line-A,85.14,0.225,94.16,Running,
2024-01-07 18:35:00,MACH-002,Line-A,90.51,1.671,111.94,Fault,Motor Fault
2024-01-07 18:40:00,MACH-003,Line-C,96.79,1.648,115.33,Idle,
2024-01-07 18:45:00,MACH-004,Line-B,73.29,1.066,102.54,Running,
2024-01-07 18:50:00,MACH-003,Line-B,88.54,2.538,118.27,Fault,
2024-01-07 18:55:00,MACH-004,Line-A,80.76,0.692,92.52,Running,
2024-01-07 19:00:00,MACH-002,Line-A,66.47,0.803,85.61,Running,
2024-01-07 19:05:00,MACH-005,Line-B,72.62,1.108,91.57,Running,
2024-01-07 19:10:00,MACH-003,Line-B,95.33,1.526,105.1,Fault,Motor Fault
2024-01-07 19:15:00,MACH-001,Line-C,67.5,-0.199,91.89,Running,
2024-01-07 19:20:00,MACH-003,Line-B,83.68,2.02,100.93,Fault,
2024-01-07 19:25:00,MACH-004,Line-A,88.83,2.021,99.66,Idle,
2024-01-07 19:30:00,MACH-003,Line-B,98.22,1.762,100.01,Idle,
2024-01-07 19:35:00,MACH-005,Line-C,105.01,1.587,93.71,Warning,Overheating
2024-01-07 19:40:00,MACH-003,Line-B,99.05,1.419,109.21,Idle,
2024-01-07 19:45:00,MACH-003,Line-A,82.3,0.447,100.65,Running,
2024-01-07 19:50:00,MACH-004,Line-A,83.94,0.427,103.92,Running,
2024-01-07 19:55:00,MACH-005,Line-B,70.35,0.432,113.54,Running,
2024-01-07 20:00:00,MACH-001,Line-A,94.29,2.327,99.3,Warning,Low Pressure
2024-01-07 20:05:00,MACH-002,Line-A,84.33,0.802,89.43,Running,
2024-01-07 20:10:00,MACH-001,Line-A,106.8,1.909,108.43,Idle,
2024-01-07 20:15:00,MACH-005,Line-B,86.91,1.902,124.38,Idle,
2024-01-07 20:20:00,MACH-003,Line-C,68.13,-0.033,90.38,Running,
2024-01-07 20:25:00,MACH-002,Line-A,85.14,0.776,107.53,Running,
2024-01-07 20:30:00,MACH-005,Line-B,75.58,0.765,87.15,Running,
2024-01-07 20:35:00,MACH-001,Line-A,105.76,1.581,103.64,Idle,
2024-01-07 20:40:00,MACH-003,Line-B,90.83,2.064,93.48,Fault,
2024-01-07 20:45:00,MACH-005,Line-A,67.63,0.548,102.55,Running,
2024-01-07 20:50:00,MACH-005,Line-C,79.33,0.628,93.87,Running,
2024-01-07 20:55:00,MACH-005,Line-C,106.7,2.072,96.4,Fault,
2024-01-07 21:00:00,MACH-001,Line-A,93.84,1.509,104.04,Idle,
2024-01-07 21:05:00,MACH-002,Line-C,94.96,2.223,99.81,Fault,
2024-01-07 21:10:00,MACH-004,Line-C,100.64,1.499,110.72,Fault,Vibration Spike
2024-01-07 21:15:00,MACH-005,Line-B,97.87,1.731,118.88,Warning,
2024-01-07 21:20:00,MACH-002,Line-C,75.59,1.012,92.86,Running,
2024-01-07 21:25:00,MACH-001,Line-B,101.73,1.827,116.22,Idle,
2024-01-07 21:30:00,MACH-003,Line-C,69.32,0.785,112.51,Running,
2024-01-07 21:35:00,MACH-002,Line-A,89.05,1.871,118.61,Warning,
2024-01-07 21:40:00,MACH-005,Line-B,76.35,0.197,95.3,Running,
2024-01-07 21:45:00,MACH-003,Line-B,72.79,0.452,103.8,Running,
2024-01-07 21:50:00,MACH-005,Line-B,64.95,0.305,103.04,Running,
2024-01-07 21:55:00,MACH-001,Line-C,58.01,0.67,105.38,Running,
2024-01-07 22:00:00,MACH-004,Line-A,108.0,2.159,101.11,Idle,
2024-01-07 22:05:00,MACH-001,Line-B,73.48,0.133,98.85,Running,
2024-01-07 22:10:00,MACH-004,Line-B,83.61,0.833,100.45,Running,
2024-01-07 22:15:00,MACH-003,Line-A,101.66,1.085,78.55,Fault,
2024-01-07 22:20:00,MACH-001,Line-C,112.2,1.449,111.95,Idle,
2024-01-07 22:25:00,MACH-004,Line-C,68.99,0.522,84.5,Running,
2024-01-07 22:30:00,MACH-002,Line-A,96.78,1.135,103.86,Idle,
2024-01-07 22:35:00,MACH-005,Line-B,93.7,1.648,90.24,Fault,
2024-01-07 22:40:00,MACH-004,Line-B,64.36,0.478,104.25,Running,
2024-01-07 22:45:00,MACH-004,Line-C,73.77,0.846,103.61,Running,
2024-01-07 22:50:00,MACH-005,Line-A,93.27,2.088,101.14,Fault,
2024-01-07 22:55:00,MACH-002,Line-B,75.2,1.691,120.25,Warning,
2024-01-07 23:00:00,MACH-001,Line-A,74.13,0.647,98.4,Running,
2024-01-07 23:05:00,MACH-003,Line-A,83.5,1.001,98.82,Running,
2024-01-07 23:10:00,MACH-003,Line-C,83.35,0.716,93.93,Running,
2024-01-07 23:15:00,MACH-001,Line-A,94.73,1.811,98.9,Fault,
2024-01-07 23:20:00,MACH-003,Line-A,71.14,1.215,90.29,Running,
2024-01-07 23:25:00,MACH-004,Line-A,78.87,0.914,92.18,Running,
2024-01-07 23:30:00,MACH-004,Line-A,93.69,2.398,116.2,Warning,
2024-01-07 23:35:00,MACH-003,Line-A,74.44,0.492,92.91,Running,
2024-01-07 23:40:00,MACH-003,Line-A,68.58,0.489,91.82,Running,
2024-01-07 23:45:00,MACH-003,Line-C,67.98,-0.136,109.43,Running,
2024-01-07 23:50:00,MACH-003,Line-C,81.4,0.13,101.94,Running,
2024-01-07 23:55:00,MACH-001,Line-A,73.5,0.69,107.36,Running,
2024-01-08 00:00:00,MACH-002,Line-A,65.95,0.564,104.51,Running,
2024-01-08 00:05:00,MACH-002,Line-C,103.65,2.324,82.74,Idle,
2024-01-08 00:10:00,MACH-002,Line-A,66.49,0.64,87.95,Running,
2024-01-08 00:15:00,MACH-004,Line-C,86.9,1.776,109.75,Idle,
2024-01-08 00:20:00,MACH-002,Line-A,89.28,2.1,119.67,Idle,
2024-01-08 00:25:00,MACH-003,Line-B,90.36,1.267,101.67,Idle,
2024-01-08 00:30:00,MACH-005,Line-B,68.55,0.432,104.98,Running,
2024-01-08 00:35:00,MACH-004,Line-A,115.15,1.805,110.52,Warning,
2024-01-08 00:40:00,MACH-004,Line-B,71.06,0.265,95.8,Running,
2024-01-08 00:45:00,MACH-004,Line-B,97.5,1.772,97.76,Fault,
2024-01-08 00:50:00,MACH-005,Line-B,85.76,0.165,115.95,Running,
2024-01-08 00:55:00,MACH-003,Line-B,100.13,1.914,90.19,Warning,
2024-01-08 01:00:00,MACH-001,Line-B,69.4,0.519,98.0,Running,
2024-01-08 01:05:00,MACH-004,Line-A,73.15,0.337,97.34,Running,
2024-01-08 01:10:00,MACH-001,Line-B,89.77,2.159,115.88,Fault,
2024-01-08 01:15:00,MACH-001,Line-C,96.6,1.66,108.08,Idle,
2024-01-08 01:20:00,MACH-001,Line-C,100.24,1.863,71.69,Idle,
2024-01-08 01:25:00,MACH-004,Line-B,89.87,1.87,117.83,Idle,
2024-01-08 01:30:00,MACH-003,Line-C,89.28,1.726,119.25,Warning,Motor Fault
2024-01-08 01:35:00,MACH-001,Line-B,96.32,1.823,97.16,Fault,
2024-01-08 01:40:00,MACH-003,Line-A,76.72,1.012,100.13,Running,
2024-01-08 01:45:00,MACH-004,Line-B,101.38,1.35,110.78,Idle,
2024-01-08 01:50:00,MACH-001,Line-A,86.45,0.715,100.81,Running,
2024-01-08 01:55:00,MACH-005,Line-B,86.74,2.13,107.53,Fault,Low Pressure
2024-01-08 02:00:00,MACH-002,Line-B,96.82,1.492,99.65,Fault,Sensor Error
2024-01-08 02:05:00,MACH-002,Line-B,68.22,0.461,114.55,Running,
2024-01-08 02:10:00,MACH-004,Line-B,69.87,0.591,93.28,Running,
2024-01-08 02:15:00,MACH-005,Line-C,98.59,1.1,121.26,Fault,Motor Fault
2024-01-08 02:20:00,MACH-004,Line-A,76.01,0.026,87.45,Running,
2024-01-08 02:25:00,MACH-004,Line-A,78.1,0.177,103.72,Running,
2024-01-08 02:30:00,MACH-003,Line-A,81.98,0.832,111.1,Running,
2024-01-08 02:35:00,MACH-004,Line-B,100.15,2.063,105.11,Fault,Motor Fault
2024-01-08 02:40:00,MACH-005,Line-B,102.22,1.371,110.87,Idle,
2024-01-08 02:45:00,MACH-003,Line-B,98.38,1.71,104.86,Idle,
2024-01-08 02:50:00,MACH-005,Line-B,99.37,1.629,103.26,Fault,
2024-01-08 02:55:00,MACH-005,Line-B,104.95,2.013,98.15,Warning,
2024-01-08 03:00:00,MACH-004,Line-C,110.84,1.069,104.11,Fault,
2024-01-08 03:05:00,MACH-001,Line-C,96.85,1.808,94.06,Warning,Low Pressure
2024-01-08 03:10:00,MACH-001,Line-B,80.24,1.073,115.73,Running,
2024-01-08 03:15:00,MACH-002,Line-C,105.91,1.914,89.08,Idle,
2024-01-08 03:20:00,MACH-005,Line-C,98.99,1.809,115.95,Warning,
2024-01-08 03:25:00,MACH-003,Line-C,94.66,1.583,93.62,Fault,
2024-01-08 03:30:00,MACH-002,Line-B,71.96,0.942,108.03,Running,
2024-01-08 03:35:00,MACH-005,Line-B,76.36,1.597,101.2,Fault,Sensor Error
2024-01-08 03:40:00,MACH-002,Line-A,60.13,0.414,110.36,Running,
2024-01-08 03:45:00,MACH-004,Line-C,75.51,0.532,99.96,Running,
2024-01-08 03:50:00,MACH-002,Line-B,71.58,0.15,98.27,Running,
2024-01-08 03:55:00,MACH-005,Line-A,77.48,0.89,105.79,Running,
2024-01-08 04:00:00,MACH-003,Line-B,100.21,1.817,95.31,Idle,
2024-01-08 04:05:00,MACH-005,Line-B,112.21,1.656,113.15,Idle,
2024-01-08 04:10:00,MACH-003,Line-A,91.61,1.643,96.11,Fault,
2024-01-08 04:15:00,MACH-003,Line-C,72.95,0.489,104.63,Running,
2024-01-08 04:20:00,MACH-005,Line-B,95.72,1.533,101.84,Idle,
2024-01-08 04:25:00,MACH-005,Line-A,84.39,1.973,96.3,Idle,
2024-01-08 04:30:00,MACH-002,Line-A,87.12,0.794,103.63,Running,
2024-01-08 04:35:00,MACH-003,Line-C,78.82,0.578,98.01,Running,
